snapshot,gas_boiler_punta_arenas_1,heat_pump_punta_arenas_1,gas_boiler_punta_arenas_2,heat_pump_punta_arenas_2,link_punta_arenas_1_to_punta_arenas_2,link_punta_arenas_2_to_punta_arenas_1,h2_electrolyzer_punta_arenas_2,h2_fuel_cell_punta_arenas_2,h2_turbine_punta_arenas_2,uhs_injection_punta_arenas_2,uhs_withdrawal_punta_arenas_2
2050-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,23.135875000269152,0.0,0.0,0.0,0.0,0.0
2050-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,23.657218750216998,0.0,0.0,0.0,0.0,0.0
2050-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,25.13112500018906,0.0,0.0,0.0,0.0,0.0
2050-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,28.07643750018906,0.0,0.0,0.0,0.0,0.0
2050-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,31.24388610862661,0.0,0.0,0.0,0.0,0.0
2050-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,29.081462280475534,0.0,0.0,0.0,0.0,0.0
2050-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,25.927666748291813,0.0,0.0,0.0,0.0,0.0
2050-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,23.56259619165212,0.0,0.0,0.0,0.0,0.0
2050-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,22.088389648706652,0.0,0.0,0.0,0.0,0.0
2050-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,20.53736035176553,0.0,0.0,0.0,0.0,0.0
2050-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,19.51739453151822,0.0,0.0,0.0,0.0,0.0
2050-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,19.118904297123663,0.0,0.0,0.0,0.0,0.0
2050-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,21.111583008081652,0.0,0.0,0.0,0.0,0.0
2050-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,25.316264648688957,0.0,0.0,0.0,0.0,0.0
2050-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,29.06303417996969,0.0,0.0,0.0,0.0,0.0
2050-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,31.799073242465965,0.0,0.0,0.0,0.0,0.0
2050-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,33.90319140651263,0.0,0.0,0.0,0.0,0.0
2050-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,34.15896093775518,0.0,0.0,0.0,0.0,0.0
2050-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,35.156187500222586,0.0,0.0,0.0,0.0,0.0
2050-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,34.485107421875,0.0,0.0,0.0,0.0,0.0
2050-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,34.66295312519651,0.0,0.0,0.0,0.0,0.0
2050-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,34.34677929710597,0.0,0.0,0.0,0.0,0.0
2050-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,33.23501757835038,0.0,0.0,0.0,0.0,0.0
2050-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,32.26444140647072,0.0,0.0,0.0,0.0,0.0
2050-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,32.211703125271015,0.0,0.0,0.0,0.0,0.0
2050-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,31.770929687772878,0.0,0.0,0.0,0.0,0.0
2050-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,31.249617187771946,0.0,0.0,0.0,0.0,0.0
2050-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,32.36663281277288,0.0,0.0,0.0,0.0,0.0
2050-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,32.57700390648097,0.0,0.0,0.0,0.0,0.0
2050-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,29.317699218983762,0.0,0.0,0.0,0.0,0.0
2050-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,26.215890625258908,0.0,0.0,0.0,0.0,0.0
2050-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,24.04918359394651,0.0,0.0,0.0,0.0,0.0
2050-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,23.004765625228174,0.0,0.0,0.0,0.0,0.0
2050-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,22.19424218777567,0.0,0.0,0.0,0.0,0.0
2050-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,20.56401171896141,0.0,0.0,0.0,0.0,0.0
2050-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,19.496371094021015,0.0,0.0,0.0,0.0,0.0
2050-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,22.633593750186265,0.0,0.0,0.0,0.0,0.0
2050-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,27.00433984398842,0.0,0.0,0.0,0.0,0.0
2050-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,30.858972656540573,0.0,0.0,0.0,0.0,0.0
2050-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,32.81313281273469,0.0,0.0,0.0,0.0,0.0
2050-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,35.76427343778778,0.0,0.0,0.0,0.0,0.0
2050-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,37.89418750023469,0.0,0.0,0.0,0.0,0.0
2050-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,38.84273437527008,0.0,0.0,0.0,0.0,0.0
2050-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,38.73580468771979,0.0,0.0,0.0,0.0,0.0
2050-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,38.47553906275425,0.0,0.0,0.0,0.0,0.0
2050-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,37.771851562778465,0.0,0.0,0.0,0.0,0.0
2050-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,36.289273437694646,0.0,0.0,0.0,0.0,0.0
2050-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,35.97954687522724,0.0,0.0,0.0,0.0,0.0
2050-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,34.21454687521327,0.0,0.0,0.0,0.0,0.0
2050-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,32.76332031271886,0.0,0.0,0.0,0.0,0.0
2050-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,31.913945312728174,0.0,0.0,0.0,0.0,0.0
2050-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,32.35031250026077,0.0,0.0,0.0,0.0,0.0
2050-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,33.35065625025891,0.0,0.0,0.0,0.0,0.0
2050-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,29.83539062528871,0.0,0.0,0.0,0.0,0.0
2050-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,26.974539062706754,0.0,0.0,0.0,0.0,0.0
2050-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,24.57702343771234,0.0,0.0,0.0,0.0,0.0
2050-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,24.1017343752319,0.0,0.0,0.0,0.0,0.0
2050-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,22.48304687521886,0.0,0.0,0.0,0.0,0.0
2050-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,20.706218750216067,0.0,0.0,0.0,0.0,0.0
2050-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,20.539179687737487,0.0,0.0,0.0,0.0,0.0
2050-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,23.082820312702097,0.0,0.0,0.0,0.0,0.0
2050-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,27.357460937695578,0.0,0.0,0.0,0.0,0.0
2050-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,31.515859375242144,0.0,0.0,0.0,0.0,0.0
2050-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,35.61051562521607,0.0,0.0,0.0,0.0,0.0
2050-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,37.55356250028126,0.0,0.0,0.0,0.0,0.0
2050-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,38.15046093775891,0.0,0.0,0.0,0.0,0.0
2050-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,39.32867187517695,0.0,0.0,0.0,0.0,0.0
2050-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,38.07424218778033,0.0,0.0,0.0,0.0,0.0
2050-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,38.52645312529057,0.0,0.0,0.0,0.0,0.0
2050-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,38.37216406268999,0.0,0.0,0.0,0.0,0.0
2050-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,37.76081250025891,0.0,0.0,0.0,0.0,0.0
2050-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,36.93323437520303,0.0,0.0,0.0,0.0,0.0
2050-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,37.349496216047555,0.0,0.0,0.0,0.0,0.0
2050-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,36.328317260951735,0.0,0.0,0.0,0.0,0.0
2050-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,34.17271875019651,0.0,0.0,0.0,0.0,0.0
2050-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,35.10787304711994,0.0,0.0,0.0,0.0,0.0
2050-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,34.8084335939493,0.0,0.0,0.0,0.0,0.0
2050-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,30.70338281278964,0.0,0.0,0.0,0.0,0.0
2050-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,26.93468359403778,0.0,0.0,0.0,0.0,0.0
2050-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,24.377040039282292,0.0,0.0,0.0,0.0,0.0
2050-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,23.047447265824303,0.0,0.0,0.0,0.0,0.0
2050-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,22.409271484590136,0.0,0.0,0.0,0.0,0.0
2050-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,21.782863281434402,0.0,0.0,0.0,0.0,0.0
2050-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,20.779488281463273,0.0,0.0,0.0,0.0,0.0
2050-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,23.84928710956592,0.0,0.0,0.0,0.0,0.0
2050-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,27.78101953153964,0.0,0.0,0.0,0.0,0.0
2050-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,31.999074219027534,0.0,0.0,0.0,0.0,0.0
2050-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,34.20126757840626,0.0,0.0,0.0,0.0,0.0
2050-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,34.88778906268999,0.0,0.0,0.0,0.0,0.0
2050-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,35.34533984400332,0.0,0.0,0.0,0.0,0.0
2050-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,35.75586718774866,0.0,0.0,0.0,0.0,0.0
2050-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,35.37130859401077,0.0,0.0,0.0,0.0,0.0
2050-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,34.97296484396793,0.0,0.0,0.0,0.0,0.0
2050-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,34.73093750025146,0.0,0.0,0.0,0.0,0.0
2050-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,33.88939062517602,0.0,0.0,0.0,0.0,0.0
2050-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,32.56618750025518,0.0,0.0,0.0,0.0,0.0
2050-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,31.93377734394744,0.0,0.0,0.0,0.0,0.0
2050-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,31.710500000277534,0.0,0.0,0.0,0.0,0.0
2050-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,31.281246094033122,0.0,0.0,0.0,0.0,0.0
2050-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,31.352644531521946,0.0,0.0,0.0,0.0,0.0
2050-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,32.417054687743075,0.0,0.0,0.0,0.0,0.0
2050-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,30.02799218776636,0.0,0.0,0.0,0.0,0.0
2050-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,27.047632812755182,0.0,0.0,0.0,0.0,0.0
2050-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,24.397664062678814,0.0,0.0,0.0,0.0,0.0
2050-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,23.19984375021886,0.0,0.0,0.0,0.0,0.0
2050-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,22.741968750255182,0.0,0.0,0.0,0.0,0.0
2050-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,21.026203125249594,0.0,0.0,0.0,0.0,0.0
2050-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,18.90228906273842,0.0,0.0,0.0,0.0,0.0
2050-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,19.868226562743075,0.0,0.0,0.0,0.0,0.0
2050-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,22.05656250019092,0.0,0.0,0.0,0.0,0.0
2050-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,24.711328125209548,0.0,0.0,0.0,0.0,0.0
2050-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0,27.673335937783122,0.0,0.0,0.0,0.0,0.0
2050-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0,29.81099218770396,0.0,0.0,0.0,0.0,0.0
2050-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,30.37547656276729,0.0,0.0,0.0,0.0,0.0
2050-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0,31.233640625257976,0.0,0.0,0.0,0.0,0.0
2050-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,32.421281250193715,0.0,0.0,0.0,0.0,0.0
2050-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,32.15760156267788,0.0,0.0,0.0,0.0,0.0
2050-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,31.601351562771015,11.890466206847016,0.0,0.0,8.32332634479291,0.0
2050-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,30.849812500178814,39.07747660094452,0.0,0.0,27.354233620661162,0.0
2050-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,30.891718750237487,39.07747660094452,0.0,0.0,27.35423362066115,0.0
2050-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,31.3227968752617,39.07747660094451,0.0,0.0,27.35423362066115,0.0
2050-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,31.053859375184402,39.07747660094452,0.0,0.0,27.354233620661162,0.0
2050-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,30.565132812713273,39.07747660094451,0.0,0.0,27.35423362066115,0.0
2050-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,31.431429687771015,24.0760742883459,0.0,0.0,16.85325200184213,0.0
2050-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,32.494109375285916,5.9061059325334355,0.0,0.0,4.134274152773405,0.0
2050-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,29.71896875021048,0.0,4.891535874565614,0.0,0.0,4.991363137311851
2050-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,26.35786718770396,0.0,11.472214817758363,0.0,0.0,11.70634165077384
2050-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,24.213656250271015,0.0,4.360004884452263,0.0,0.0,4.448984575971697
2050-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,22.03856250026729,0.0,0.0,0.0,0.0,0.0
2050-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,21.073625000193715,0.0,0.0,0.0,0.0,0.0
2050-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,19.718328125192784,0.0,0.0,0.0,0.0,0.0
2050-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,18.08743750024587,0.0,0.0,0.0,0.0,0.0
2050-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,18.14021875022445,0.0,1.1124287324735216,0.0,0.0,1.1351313596668589
2050-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,18.864953125244938,0.0,6.694540418959888,0.0,0.0,6.831163692816213
2050-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,21.204937500180677,0.0,14.113468295718071,0.0,0.0,14.401498260936808
2050-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,23.321531250257976,0.0,19.009443864048027,0.0,0.0,19.397391698008196
2050-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,25.50089062517509,0.0,10.421201354410462,0.0,0.0,10.6338789330719
2050-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,26.950656250235625,0.0,4.866655182119359,0.0,0.0,4.965974675631999
2050-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0,28.25848437519744,0.0,1.1845019332097204,0.0,0.0,1.208675442050735
2050-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,28.526328125270084,0.0,0.0,0.0,0.0,0.0
2050-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,27.81862500018906,0.0,4.456556615297564,0.0,0.0,4.547506750303636
2050-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,27.388109375257045,0.0,10.375330853021305,0.0,0.0,10.587072299001331
2050-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,27.142343750223517,0.0,11.322070133577752,0.0,0.0,11.553132789365053
2050-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,27.42437500017695,0.0,12.272904714381541,0.0,0.0,12.523372157532185
2050-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,27.79318750021048,0.0,12.641324948217173,0.0,0.0,12.899311171650178
2050-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,28.888109375257045,0.0,15.69992159364341,0.0,0.0,16.02032815677899
2050-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,29.68251562525984,0.0,14.32636289060201,0.0,0.0,14.61873764347144
2050-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,30.24771875026636,0.0,0.0,0.0,0.0,0.0
2050-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,30.629265625262633,0.0,0.0,0.0,0.0,0.0
2050-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,27.802125000278465,0.0,0.0,0.0,0.0,0.0
2050-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,24.600546875270084,0.0,0.0,0.0,0.0,0.0
2050-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,22.338359375251457,0.0,0.0,0.0,0.0,0.0
2050-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,20.647703125257976,0.0,0.0,0.0,0.0,0.0
2050-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,19.975078125251457,0.0,0.0,0.0,0.0,0.0
2050-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,19.465250000241213,0.0,0.0,0.0,0.0,0.0
2050-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,18.847265625256114,0.0,0.0,0.0,0.0,0.0
2050-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,21.371375000220723,0.0,0.0,0.0,0.0,0.0
2050-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,24.846515625249594,0.0,0.0,0.0,0.0,0.0
2050-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0,29.22328125021886,0.0,0.0,0.0,0.0,0.0
2050-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0,31.917375000193715,0.0,0.0,0.0,0.0,0.0
2050-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,33.532468750257976,0.0,0.0,0.0,0.0,0.0
2050-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0,36.31826562527567,0.0,0.0,0.0,0.0,0.0
2050-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0,36.364140625228174,0.0,0.0,0.0,0.0,0.0
2050-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0,35.915281250257976,0.0,0.0,0.0,0.0,0.0
2050-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0,35.73543750029057,0.0,0.0,0.0,0.0,0.0
2050-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0,35.120671875192784,0.0,0.0,0.0,0.0,0.0
2050-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,34.60231250023935,0.0,0.0,0.0,0.0,0.0
2050-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,33.9601093751844,0.0,0.0,0.0,0.0,0.0
2050-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,33.16317187529057,0.0,0.0,0.0,0.0,0.0
2050-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,32.27876562520396,0.0,0.0,0.0,0.0,0.0
2050-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,31.9337656252319,0.0,0.0,0.0,0.0,0.0
2050-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,32.64535937528126,0.0,0.0,0.0,0.0,0.0
2050-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,33.14042187528685,0.0,0.0,0.0,0.0,0.0
2050-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,28.803828125237487,0.0,0.0,0.0,0.0,0.0
2050-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,25.131546875229105,0.0,0.0,0.0,0.0,0.0
2050-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,22.203312500263564,0.0,0.0,0.0,0.0,0.0
2050-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,20.886078125215136,0.0,0.0,0.0,0.0,0.0
2050-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,20.249031250248663,0.0,0.0,0.0,0.0,0.0
2050-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,19.18048437521793,0.0,0.0,0.0,0.0,0.0
2050-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,19.265593750285916,0.0,0.0,0.0,0.0,0.0
2050-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,21.894515625201166,0.0,0.0,0.0,0.0,0.0
2050-01-09 08:00:00,0.0,0.0,0.0,0.0,0.0,25.64598437526729,0.0,0.0,0.0,0.0,0.0
2050-01-09 09:00:00,0.0,0.0,0.0,0.0,0.0,30.800359375192784,0.0,0.0,0.0,0.0,0.0
2050-01-09 10:00:00,0.0,0.0,0.0,0.0,0.0,34.126343750278465,0.0,0.0,0.0,0.0,0.0
2050-01-09 11:00:00,0.0,0.0,0.0,0.0,0.0,35.52187500020955,0.0,0.0,0.0,0.0,0.0
2050-01-09 12:00:00,0.0,0.0,0.0,0.0,0.0,36.37920312525239,0.0,0.0,0.0,0.0,0.0
2050-01-09 13:00:00,0.0,0.0,0.0,0.0,0.0,36.87060937518254,0.0,0.0,0.0,0.0,0.0
2050-01-09 14:00:00,0.0,0.0,0.0,0.0,0.0,36.23934375029057,0.0,0.0,0.0,0.0,0.0
2050-01-09 15:00:00,0.0,0.0,0.0,0.0,0.0,36.70925000018906,0.0,0.0,0.0,0.0,0.0
2050-01-09 16:00:00,0.0,0.0,0.0,0.0,0.0,36.36559375026263,0.0,0.0,0.0,0.0,0.0
2050-01-09 17:00:00,0.0,0.0,0.0,0.0,0.0,36.03756250021979,0.0,0.0,0.0,0.0,0.0
2050-01-09 18:00:00,0.0,0.0,0.0,0.0,0.0,35.177718750201166,0.0,0.0,0.0,0.0,0.0
2050-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0,34.50037500017788,0.0,0.0,0.0,0.0,0.0
2050-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,33.48487500019837,0.0,0.0,0.0,0.0,0.0
2050-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,33.68593750020955,0.0,0.0,0.0,0.0,0.0
2050-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,33.51800000027288,0.0,0.0,0.0,0.0,0.0
2050-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,33.95396875019651,0.0,0.0,0.0,0.0,0.0
2050-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,30.483375000185333,0.0,0.0,0.0,0.0,0.0
2050-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,26.371125000179745,0.0,0.0,0.0,0.0,0.0
2050-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,24.24875000026077,0.0,0.0,0.0,0.0,0.0
