snapshot,gas_boiler_punta_arenas_1,heat_pump_punta_arenas_1,gas_boiler_punta_arenas_2,heat_pump_punta_arenas_2,link_punta_arenas_1_to_punta_arenas_2,link_punta_arenas_2_to_punta_arenas_1,h2_electrolyzer_punta_arenas_2,h2_fuel_cell_punta_arenas_2,h2_turbine_punta_arenas_2,uhs_injection_punta_arenas_2,uhs_withdrawal_punta_arenas_2
2040-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,23.047447265824303,0.0,0.0,0.0,0.0,0.0
2040-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,22.409271484590136,0.0,0.0,0.0,0.0,0.0
2040-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,21.782863281434402,0.0,0.0,0.0,0.0,0.0
2040-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,20.779488281463273,0.0,0.0,0.0,0.0,0.0
2040-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,23.849287109564273,0.0,0.0,0.0,0.0,0.0
2040-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,27.78101953153964,0.0,0.0,0.0,0.0,0.0
2040-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,31.999074219025598,0.0,0.0,0.0,0.0,0.0
2040-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,34.20126757840626,0.0,0.0,0.0,0.0,0.0
2040-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,34.88778906268999,0.0,0.0,0.0,0.0,0.0
2040-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,35.34533984400332,0.0,0.0,0.0,0.0,0.0
2040-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,35.75586718774866,0.0,0.0,0.0,0.0,0.0
2040-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,35.37130859401077,0.0,0.0,0.0,0.0,0.0
2040-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,34.97296484396793,0.0,0.0,0.0,0.0,0.0
2040-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,34.73093750025146,0.0,0.0,0.0,0.0,0.0
2040-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,33.88939062517602,0.0,0.0,0.0,0.0,0.0
2040-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,32.56618750025518,0.0,0.0,0.0,0.0,0.0
2040-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,31.93377734394744,0.0,0.0,0.0,0.0,0.0
2040-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,31.710500000277534,0.0,0.0,0.0,0.0,0.0
2040-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,31.281246094033122,0.0,0.0,0.0,0.0,0.0
2040-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,31.352644531521946,0.0,0.0,0.0,0.0,0.0
2040-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,32.417054687743075,0.0,0.0,0.0,0.0,0.0
2040-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,30.02799218776636,0.0,0.0,0.0,0.0,0.0
2040-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,27.047632812755182,0.0,0.0,0.0,0.0,0.0
2040-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,24.397664062678814,0.0,0.0,0.0,0.0,0.0
2040-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,23.19984375021886,0.0,0.0,0.0,0.0,0.0
2040-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,22.741968750255182,0.0,0.0,0.0,0.0,0.0
2040-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,21.026203125249594,0.0,0.0,0.0,0.0,0.0
2040-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,18.90228906273842,0.0,0.0,0.0,0.0,0.0
2040-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,19.868226562743075,0.0,0.0,0.0,0.0,0.0
2040-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,22.05656250019092,0.0,0.0,0.0,0.0,0.0
2040-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,24.711328125209548,0.0,0.0,0.0,0.0,0.0
2040-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0,27.673335937783122,0.0,0.0,0.0,0.0,0.0
2040-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0,29.81099218770396,0.0,0.0,0.0,0.0,0.0
2040-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,30.37547656276729,0.0,0.0,0.0,0.0,0.0
2040-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0,31.233640625257976,0.0,0.0,0.0,0.0,0.0
2040-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,32.421281250193715,0.0,0.0,0.0,0.0,0.0
2040-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,32.15760156267788,0.0,0.0,0.0,0.0,0.0
2040-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,31.601351562771015,0.0,0.0,0.0,0.0,0.0
2040-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,30.849812500178814,0.0,0.0,0.0,0.0,0.0
2040-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,30.891718750237487,0.0,0.0,0.0,0.0,0.0
2040-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,31.3227968752617,0.0,0.0,0.0,0.0,0.0
2040-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,31.05385937518312,0.0,0.0,0.0,0.0,0.0
2040-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,30.565132812713273,0.0,0.0,0.0,0.0,0.0
2040-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,31.431429687771015,0.0,0.0,0.0,0.0,0.0
2040-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,32.494109375285916,0.0,0.0,0.0,0.0,0.0
2040-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,29.71896875021048,0.0,0.0,0.0,0.0,0.0
2040-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,26.35786718770396,0.0,0.0,0.0,0.0,0.0
2040-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,24.213656250271015,0.0,0.0,0.0,0.0,0.0
2040-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,22.03856250026729,0.0,0.0,0.0,0.0,0.0
2040-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,21.073625000193715,0.0,0.0,0.0,0.0,0.0
2040-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,19.718328125192784,0.0,0.0,0.0,0.0,0.0
2040-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,18.08743750024587,0.0,0.0,0.0,0.0,0.0
2040-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,18.14021875022445,0.0,0.0,0.0,0.0,0.0
2040-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,18.864953125244938,0.0,0.0,0.0,0.0,0.0
2040-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,21.204937500180677,0.0,0.0,0.0,0.0,0.0
