snapshot,gas_boiler_punta_arenas_1,heat_pump_punta_arenas_1,link_punta_arenas_1_to_punta_arenas_2,link_punta_arenas_2_to_punta_arenas_1,h2_electrolyzer_punta_arenas_2,h2_fuel_cell_punta_arenas_2,h2_turbine_punta_arenas_2,uhs_injection_punta_arenas_2,uhs_withdrawal_punta_arenas_2
2050-01-01 00:00:00,0.0,4.5943098918671454,-0.0,40.466892718777906,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 01:00:00,0.0,4.767248658538664,-0.0,41.049838543161854,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 02:00:00,0.0,4.69848145193687,-0.0,40.80695412667594,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 03:00:00,0.0,4.595093762582516,-0.0,41.07682171636848,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 04:00:00,0.0,4.641411701819037,-0.0,40.12521275310956,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 05:00:00,0.0,4.412480716005638,-0.0,39.34476143935562,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 06:00:00,0.0,4.439909053313992,-0.0,38.90413983583237,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 07:00:00,0.0,4.385892253853608,-0.0,37.821758328632185,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 08:00:00,0.0,4.117312112626837,-0.0,36.27089714176762,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 09:00:00,0.0,4.097207504162573,-0.0,34.71815445964849,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 10:00:00,0.0,3.980094319357954,-0.0,33.60844860351759,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 11:00:00,0.0,3.8326831512166017,-0.0,32.808351708984574,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 12:00:00,0.0,3.894839249913852,-0.0,32.756597290317785,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 13:00:00,0.0,3.770605364499479,-0.0,32.66808767737183,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 14:00:00,0.0,3.895813387628998,-0.0,32.392314079384235,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 15:00:00,0.0,4.025262054866649,-0.0,32.81260660695442,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 16:00:00,0.0,4.041220594904826,-0.0,34.3077087086957,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 17:00:00,0.0,4.140230047879721,-0.0,33.895424164443575,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 18:00:00,0.0,4.2942310781275586,-0.0,36.03232950271491,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 19:00:00,0.0,4.27509914539971,-0.0,37.42687973486587,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 20:00:00,0.0,4.5232018644350624,-0.0,37.74804307553268,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 21:00:00,0.0,4.543579200404571,-0.0,38.61211754746898,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 22:00:00,0.0,4.4357829480500905,-0.0,39.554382082948685,0.0,-0.0,-0.0,-0.0,0.0
2050-01-01 23:00:00,0.0,4.6482854117117425,-0.0,41.40656304761505,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 00:00:00,0.0,4.631830208445319,-0.0,41.19967067587204,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 01:00:00,0.0,4.677669665703792,-0.0,40.09912479155125,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 02:00:00,0.0,4.7130965223066505,-0.0,41.065711922872254,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 03:00:00,0.0,4.609033295557924,-0.0,41.61367297265105,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 04:00:00,0.0,4.532327250386501,-0.0,40.87619805517994,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 05:00:00,0.0,4.5110071205651705,-0.0,39.77593760151089,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 06:00:00,0.0,4.431003281679298,-0.0,38.144935531370514,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 07:00:00,0.0,4.164473802648382,-0.0,35.80697527482894,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 08:00:00,0.0,4.204742820206849,-0.0,36.14710124678731,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 09:00:00,0.0,4.128556795020118,-0.0,34.90337654003734,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 10:00:00,0.0,3.937635428620705,-0.0,34.050799887530054,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 11:00:00,0.0,3.967092250604732,-0.0,34.31564709049701,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 12:00:00,0.0,3.973080583780354,-0.0,33.126355880128315,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 13:00:00,0.0,3.8582661643384566,-0.0,32.93028241838009,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 14:00:00,0.0,3.8745225634846086,-0.0,33.27261043610833,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 15:00:00,0.0,3.877622892401306,-0.0,33.16698572730987,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 16:00:00,0.0,3.952419475389686,-0.0,33.619897336371054,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 17:00:00,0.0,4.102365614594153,-0.0,34.53042815621302,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 18:00:00,0.0,4.100237848983639,-0.0,36.42294641244733,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 19:00:00,0.0,4.310981509463928,-0.0,37.49732535072811,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 20:00:00,0.0,4.452390682697195,-0.0,37.99593894105488,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 21:00:00,0.0,4.5664329441048475,-0.0,40.19540291552757,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 22:00:00,0.0,4.523879745861263,-0.0,40.29790773572269,0.0,-0.0,-0.0,-0.0,0.0
2050-01-02 23:00:00,0.0,4.558675723921836,-0.0,39.855679057429185,0.0,-0.0,-0.0,-0.0,0.0
2050-01-03 00:00:00,0.0,5.0010831591007525,-0.0,44.45773803080139,0.0,-0.0,-0.0,-0.0,0.0
2050-01-03 01:00:00,0.0,4.782262554546562,-0.0,43.80021455264892,0.0,-0.0,-0.0,-0.0,0.0
2050-01-03 02:00:00,0.0,4.845700155567113,-0.0,42.79391304818097,0.0,-0.0,-0.0,-0.0,0.0
2050-01-03 03:00:00,0.0,4.8208720125291595,-0.0,43.78392867122584,0.0,-0.0,-0.0,-0.0,0.0
2050-01-03 04:00:00,0.0,4.7810764267972035,-0.0,42.418952168984546,0.0,-0.0,-0.0,-0.0,0.0
2050-01-03 05:00:00,0.0,4.678624463895216,-0.0,41.41905808521708,0.0,-0.0,-0.0,-0.0,0.0
