year,zone,wind_cf_mean,solar_cf_mean
2025,alejandro_selkirk,0.3478240761753232,0.1740860180407753
2025,san_juan_bautista,0.39408716263795873,0.1776133385911755
2025,santa_clara,0.38674599114907093,0.177266797886124
