year,zone,wind_cf_mean,solar_cf_mean
2025,anakena,0.28915326024515897,0.1854085610812019
2025,hanga_roa,0.2933474824858446,0.18460524054882307
2025,orongo,0.2933474824858446,0.18460524054882307
