,wind_daily_cf,solar_daily_cf,simultaneous_low
2050-03-27,0.3300409483767366,0.14333438999559792,False
2050-03-28,0.0944384750356893,0.15031659106768394,False
2050-03-29,0.6426797357255334,0.08305970960345022,False
2050-03-30,0.7622906750405343,0.12374226892663891,False
2050-03-31,0.636210418169687,0.13291778179157998,False
2050-04-01,0.5768641549462936,0.09866401478369569,False
2050-04-02,0.9632436779430389,0.037764489583281706,False
2050-04-03,0.5663327590624637,0.14476590504044493,False
2050-04-04,0.9665604762582497,0.06693287935942047,False
2050-04-05,0.8736828144116102,0.161800464365504,False
2050-04-06,0.8293341740303687,0.08843602152813483,False
2050-04-07,0.5875621634005428,0.0242066636133077,False
2050-04-08,0.5796447241337866,0.19317966290391006,False
2050-04-09,0.2560855410114209,0.0985445566168003,False
2050-04-10,0.7955782824483187,0.1477543814393449,False
2050-04-11,0.6730243985546913,0.11647519144595668,False
2050-04-12,0.5365891203156233,0.05507922226142809,False
2050-04-13,0.9765787443691757,0.09055876163311566,False
2050-04-14,0.6999918834302199,0.07200574785910115,False
2050-04-15,0.1130510721306666,0.12316579709813875,False
2050-04-16,0.11405819294318932,0.10325643699921654,False
2050-04-17,0.42908526024845695,0.15605415583603008,False
2050-04-18,0.8291209383593462,0.10326398709574075,False
2050-04-19,0.8633757262499128,0.0665274783474784,False
2050-04-20,0.9627987010011289,0.058005956806174895,False
2050-04-21,0.9506181229197644,0.040162456803237295,False
2050-04-22,0.4542767334510316,0.06642413689670751,False
2050-04-23,0.14969018652423502,0.06674088080063156,True
2050-04-24,0.37246527238647875,0.12534250482122092,False
2050-04-25,0.14735199707088872,0.10957884093747598,False
2050-04-26,0.03812552073025886,0.17642494536345746,False
2050-04-27,0.011505442308751751,0.1272273606525097,False
2050-04-28,0.02613418979015023,0.1318294637129532,False
2050-04-29,0.13109815017768453,0.047543646735232446,True
2050-04-30,0.4724789235897801,0.1074439860823798,False
2050-05-01,0.34529105509260943,0.05636541640255529,False
2050-05-02,0.2603033690333811,0.12356496732445904,False
2050-05-03,0.07036196455065802,0.06413262654215214,True
2050-05-04,0.11742069413105262,0.13195012735866596,False
2050-05-05,0.11840907660400062,0.12744236080874383,False
2050-05-06,0.05126656028558393,0.0076313307362252765,True
2050-05-07,0.23125506797908632,0.007272679738079314,False
2050-05-08,0.3042457182783562,0.09929710664617312,False
2050-05-09,0.012758643601468674,0.054534167144469035,True
2050-05-10,0.06068856652504554,0.0422865526092695,True
2050-05-11,0.5100214875076746,0.09861728205402416,False
2050-05-12,0.6157489174576525,0.07511422386693699,False
2050-05-13,0.34160633491976805,0.033423564721105914,False
2050-05-14,0.23281680845489836,0.08628231896503737,False
2050-05-15,0.22229202677880835,0.03846149518143827,False
2050-05-16,0.04405104076197767,0.012986302490826928,True
2050-05-17,0.3843677680915478,0.07740867472913426,False
2050-05-18,0.4012184200904256,0.003247411049763033,False
2050-05-19,0.671688466158673,0.12234394635584116,False
2050-05-20,0.19177047118563173,0.06576311064840033,True
2050-05-21,0.3470606622939075,0.07254987968738683,False
2050-05-22,0.5240319189274488,0.006804013332082467,False
2050-05-23,0.1300046230984774,0.0018231879614321342,True
2050-05-24,0.12115940827450661,0.002605633790222756,True
2050-05-25,0.5050955943000354,0.006637770748502071,False
