,wind_daily_cf,solar_daily_cf,simultaneous_low
2050-01-01,0.516934413898061,0.208942469192825,False
2050-01-02,0.3661368921491283,0.18149193261688187,False
2050-01-03,0.05939537455006658,0.19753238416263552,False
2050-01-04,0.15977909771409313,0.22937802785291128,False
2050-01-05,0.5693337391364186,0.22367540054935453,False
2050-01-06,0.5138291631352426,0.0761976910051141,False
2050-01-07,0.4046900263202831,0.22904366923023525,False
2050-01-08,0.2081335580730778,0.23489480825086895,False
2050-01-09,0.9758252664961939,0.21150081322698644,False
2050-01-10,0.37214243836660027,0.03389255698026404,False
2050-01-11,0.7906785788179858,0.07545219823809143,False
2050-01-12,0.6764838037086812,0.07432564310573883,False
2050-01-13,0.42017327725931314,0.07631973609013458,False
2050-01-14,0.19260457581628532,0.22798477591939523,False
2050-01-15,0.9189835232745033,0.21668233809934578,False
2050-01-16,0.8780379191821649,0.08042741491489105,False
2050-01-17,0.6983593910007554,0.20595704821483815,False
2050-01-18,0.9430355987085223,0.1974708042869799,False
2050-01-19,0.999168382315707,0.23894916792061635,False
2050-01-20,0.4214997486767209,0.06661630919291496,False
2050-01-21,0.5997022515322947,0.19169079990356616,False
2050-01-22,0.21113772301211076,0.13989593453953147,False
2050-01-23,0.5642017496737303,0.2248245540146996,False
2050-01-24,0.253179063816178,0.06648224652181986,False
2050-01-25,0.7332611839715031,0.20282986678563156,False
2050-01-26,0.9588237082119734,0.1991422159652323,False
2050-01-27,0.7783697360527592,0.07998603595980235,False
2050-01-28,0.8378366822575041,0.2568063864321227,False
2050-01-29,0.9632852377101409,0.08519610811774482,False
2050-01-30,0.9999611307776464,0.21997678257557585,False
2050-01-31,0.7572089165382794,0.08676285749711632,False
2050-02-01,0.4299425902091054,0.20997830391140368,False
2050-02-02,0.40318669377484073,0.07602610055474433,False
2050-02-03,0.10841235085260131,0.19837857150878302,False
2050-02-04,0.261574416829535,0.20030224622975382,False
2050-02-05,0.28288752119099075,0.15441184655301451,False
2050-02-06,0.035151390087682984,0.27483601780479444,False
2050-02-07,0.07065729218090099,0.2839766505838492,False
2050-02-08,0.05258274837766994,0.2757401685712494,False
2050-02-09,0.30253769708314204,0.12048276253345057,False
2050-02-10,0.1449382468574382,0.1599570450614983,False
2050-02-11,0.10170327955762098,0.07156809060874153,True
2050-02-12,0.40998600683403136,0.23841490581747812,False
2050-02-13,0.7581647537418901,0.08731400319328629,False
2050-02-14,0.7975747398720076,0.24134019187799716,False
2050-02-15,0.5987681282747198,0.1713971757061057,False
2050-02-16,0.6971244547436197,0.21347851591176928,False
2050-02-17,0.7141220223798638,0.07205403544822137,False
2050-02-18,0.9997031680081948,0.19585235552903565,False
2050-02-19,0.9983078121926896,0.1382274776460714,False
2050-02-20,0.3082198057570181,0.23501565971925323,False
2050-02-21,0.4002786070909476,0.22265653658310758,False
2050-02-22,0.2833517954848799,0.23587982584273967,False
2050-02-23,0.9210874479161881,0.06305474467414347,False
2050-02-24,0.9916276817111358,0.2098611439132769,False
2050-02-25,0.834615582297654,0.06458151934307596,False
2050-02-26,0.993821902797328,0.08791127200567195,False
2050-02-27,0.9997736279855486,0.19386252143869517,False
2050-02-28,0.8114973087282444,0.09928857147208496,False
2050-03-01,0.5071444135627589,0.14774239104697773,False
2050-03-02,0.28270100332001935,0.04294938614365662,False
2050-03-03,0.14260941744773867,0.03245094447717272,True
2050-03-04,0.14632021091459727,0.08303125701892969,True
2050-03-05,0.3526508475642858,0.18085806414295635,False
2050-03-06,0.1555996701812634,0.05057662788650976,True
2050-03-07,0.4981638718240262,0.10143507323217499,False
2050-03-08,0.9560411225702691,0.14180904481153825,False
2050-03-09,0.2220476505277583,0.10237833228656738,False
2050-03-10,0.03611768626460023,0.12759025972456914,False
2050-03-11,0.14035302652139436,0.011568615935402258,True
2050-03-12,0.11471882001326773,0.08737032576143887,True
2050-03-13,0.10051864834764473,0.2150660727043163,False
2050-03-14,0.7422013206673946,0.07701199357820822,False
2050-03-15,0.9715149733642509,0.07586809659756037,False
2050-03-16,0.7627523624494218,0.1864336241282445,False
2050-03-17,0.9433495483622126,0.10700028140982704,False
2050-03-18,0.8639832408499378,0.07675122265355505,False
2050-03-19,0.8206789042561371,0.10221698202959499,False
2050-03-20,0.9620517375612275,0.12649983628477604,False
2050-03-21,0.3727705537228148,0.05630525898031955,False
2050-03-22,0.2159362967909614,0.16235778599417774,False
2050-03-23,0.6353228016467779,0.09745268717105719,False
2050-03-24,0.5000162614120341,0.14792446492742997,False
2050-03-25,0.7359427158175915,0.04445108771850334,False
2050-03-26,0.7402378276589398,0.04691780983470372,False
2050-03-27,0.3248891437692833,0.14406387015123917,False
2050-03-28,0.08346640625418343,0.1531498604589904,False
2050-03-29,0.6231202931461951,0.07250099180945752,False
2050-03-30,0.7346431209094644,0.12203651021514801,False
2050-03-31,0.6105214197992553,0.12921609523005198,False
2050-04-01,0.591833863136988,0.10111979691744939,False
2050-04-02,0.9631565461752758,0.03692948113388892,False
2050-04-03,0.5416611539169854,0.14203396850438474,False
2050-04-04,0.9522304643571499,0.06905585277310466,False
2050-04-05,0.8273720616025763,0.1636060606676255,False
2050-04-06,0.8094211071684355,0.08894882442357512,False
2050-04-07,0.5646718217927071,0.023140989042000997,False
2050-04-08,0.6616438596234874,0.19226396302839743,False
2050-04-09,0.29122186619155094,0.09532232510882116,False
2050-04-10,0.7739627738666722,0.14472492029112513,False
2050-04-11,0.6297527504128965,0.1211871106861262,False
2050-04-12,0.4958414546262728,0.05746330250506455,False
2050-04-13,0.968257506645137,0.09061408975581449,False
2050-04-14,0.6787779970804256,0.07181362094520473,False
2050-04-15,0.12618604956475374,0.12200002552817414,False
2050-04-16,0.06774694150176641,0.10042058579618741,False
2050-04-17,0.4293251456389076,0.15244730810934062,False
2050-04-18,0.8500357688851521,0.10126889175597749,False
2050-04-19,0.8475779331676151,0.06581425690747039,False
2050-04-20,0.945817108173144,0.05441039928487635,False
2050-04-21,0.9379824385539947,0.042807393608261586,False
2050-04-22,0.4025364063052744,0.06708868801592258,False
2050-04-23,0.13883019853858203,0.06574276238825093,True
2050-04-24,0.35068127614242894,0.12222021110743332,False
2050-04-25,0.13370341661060314,0.11070361596189822,False
2050-04-26,0.030614743472002718,0.17726978130502444,False
2050-04-27,0.009785480170263478,0.1256009888681713,False
2050-04-28,0.018784141659462066,0.12444574849241925,False
2050-04-29,0.10474417796877504,0.04485637511048235,True
2050-04-30,0.4111436156737142,0.10504510045952266,False
2050-05-01,0.2673779123494279,0.05248238105245737,False
2050-05-02,0.2132383888006236,0.11700240800079904,False
2050-05-03,0.07263086143694349,0.06390055576417719,True
2050-05-04,0.12690430689683854,0.12780571920700534,False
2050-05-05,0.10395395243678936,0.12263191022865827,False
2050-05-06,0.04729933071752881,0.007119276681637151,True
2050-05-07,0.18992471584157508,0.006503183736568701,True
2050-05-08,0.3650138421556732,0.08982605439048587,False
2050-05-09,0.015454533659890649,0.05687415656156044,True
2050-05-10,0.05104899936358572,0.04425908032324002,True
2050-05-11,0.4342473574124172,0.09936276666980069,False
2050-05-12,0.5568976763634731,0.07402352784810091,False
2050-05-13,0.3294501091983047,0.0304100003108055,False
2050-05-14,0.20883676588279143,0.08329275623477327,False
2050-05-15,0.1903002056033227,0.03813161595708834,True
2050-05-16,0.03673793419269366,0.012165317714064918,True
2050-05-17,0.35229555809917096,0.0769947081307416,False
2050-05-18,0.36682283584451114,0.003345152684089065,False
2050-05-19,0.6205941306445538,0.1221576150704801,False
2050-05-20,0.1832032839629725,0.06356497724530479,True
2050-05-21,0.2929086024704488,0.0693284946334063,False
2050-05-22,0.5023034328386584,0.007178303816134862,False
2050-05-23,0.11889024500130514,0.0017417786887144418,True
2050-05-24,0.06843970708720074,0.0023398145270141757,True
2050-05-25,0.4788244759964852,0.0064622840780055035,False
2050-05-26,0.718827223065391,0.05567847646718593,False
2050-05-27,0.31693788284534163,0.03912609220308998,False
2050-05-28,0.17841330934991984,0.10617949389664301,False
2050-05-29,0.25068398054098123,0.015273869356748473,False
2050-05-30,0.36382884212214,0.0034960442362694973,False
2050-05-31,0.5105431750611552,0.044543206057557024,False
2050-06-01,0.579680405729638,0.027403831275895036,False
2050-06-02,0.836099540130292,0.10558602209394154,False
2050-06-03,0.8804408920092158,0.00568909223874284,False
2050-06-04,0.8862897325438938,0.06053975664118572,False
2050-06-05,0.8351664244414816,0.07456866745081546,False
2050-06-06,0.0715972348843223,0.024882958403935992,True
2050-06-07,0.7474566613425707,0.042365124276379666,False
2050-06-08,0.8395326740396963,0.06733061437632092,False
2050-06-09,0.40550682265049093,0.06770651859770749,False
2050-06-10,0.8346724867778036,0.10496877519645596,False
2050-06-11,0.4625658023286454,0.11381874844586014,False
2050-06-12,0.581866154387802,0.09182815278163935,False
2050-06-13,0.18344913119287207,0.11281740783171508,False
2050-06-14,0.4155533383952164,0.00560711782883044,False
2050-06-15,0.3659930250059252,0.05508038673887001,False
2050-06-16,0.07463558818934041,0.037018410832802495,True
2050-06-17,0.05343586919201976,0.03189565988900688,True
2050-06-18,0.13850692954810845,0.016711642153930527,True
2050-06-19,0.05328910940547943,0.03730469207788962,True
2050-06-20,0.12643181090668032,0.011192871247235227,True
2050-06-21,0.12587738912044436,0.046273904052243346,True
2050-06-22,0.2393464789667222,0.014347889312828781,False
2050-06-23,0.6062162371679939,0.11074396649799444,False
2050-06-24,0.47316941654734385,0.02588307479343359,False
2050-06-25,0.07837701969482593,0.09254698317089481,True
2050-06-26,0.24306352849318658,0.11036358011443152,False
2050-06-27,0.3749319802237942,0.11591060094918164,False
2050-06-28,0.07716712168498178,0.09694433013376685,True
2050-06-29,2.9025246835591816e-05,0.036530529221707735,True
2050-06-30,0.00028004845703947856,0.023993745404429754,True
2050-07-01,0.03715946528754557,0.013865374176846362,True
2050-07-02,0.07532431026949697,0.010103241313330196,True
2050-07-03,0.005259251686922279,0.00865750248046518,True
2050-07-04,0.06371713316093118,0.0402331290517498,True
2050-07-05,0.040991919517004705,0.0980409019815122,True
2050-07-06,0.04985390515784199,0.021922660575811204,True
2050-07-07,0.4193610763330304,0.026489745681632416,False
2050-07-08,0.2495232934439513,0.08288950091989929,False
2050-07-09,0.6824647755018082,0.05927544878433877,False
2050-07-10,0.47170877026173536,0.02840226100841713,False
2050-07-11,0.28027380068835867,0.06108590893565388,False
2050-07-12,0.292575638095713,0.10895071166125937,False
2050-07-13,0.5200309421611269,0.031118561021478836,False
2050-07-14,0.08039219116680549,0.10686519382308657,False
2050-07-15,0.01529832087255748,0.07308375862981907,True
2050-07-16,0.0056286063030494,0.0732241371618401,True
2050-07-17,0.038787067555375865,0.039814319733153046,True
2050-07-18,0.167115151115134,0.061379512688217126,True
2050-07-19,0.08087950946325151,0.07639869720457991,True
2050-07-20,0.03337329407474248,0.08093919716068919,True
2050-07-21,0.10125570056699741,0.14043709772814567,False
2050-07-22,0.04288275214476019,0.0950528193667673,True
2050-07-23,0.6556562487150283,0.020740288512141505,False
2050-07-24,0.5946739851029418,0.081202020125185,False
2050-07-25,0.3562518135284209,0.1488420103639298,False
2050-07-26,0.6681714657060555,0.1200919961024945,False
2050-07-27,0.8497170296711588,0.10976674239111978,False
2050-07-28,0.8271353260700955,0.13097434178343653,False
2050-07-29,0.5288864303314644,0.0854501558857771,False
2050-07-30,0.05731437812001233,0.0994025872344692,True
2050-07-31,0.48607526786105404,0.07666923466621556,False
2050-08-01,0.1914429165346527,0.09063999392760695,True
2050-08-02,0.5012633666441945,0.1517979485307119,False
2050-08-03,0.8954963490398219,0.1548685543472901,False
2050-08-04,0.8833627181795242,0.052053058522003405,False
2050-08-05,0.3499678331151485,0.0214492247297572,False
2050-08-06,0.46679429280225154,0.07522857003283316,False
2050-08-07,0.8362812578760409,0.1324246595750523,False
2050-08-08,0.503601625762196,0.14344906735792,False
2050-08-09,0.7146566744679582,0.03515108182524906,False
2050-08-10,0.7931615304292041,0.12920525665862656,False
2050-08-11,0.6574655387393515,0.06697948439920835,False
2050-08-12,0.496933712191945,0.17575064377461513,False
2050-08-13,0.10729637281138743,0.18756455768247823,False
2050-08-14,0.2131269890544286,0.048011842200571524,False
2050-08-15,0.8798160308545547,0.09792708123938719,False
2050-08-16,0.9198214367890877,0.1679451502069279,False
2050-08-17,0.5866915049534852,0.07135233312573411,False
2050-08-18,0.7348868854068416,0.1945569759824002,False
2050-08-19,0.8191725694830571,0.0462290121743717,False
2050-08-20,0.971477228049283,0.0846764692086357,False
2050-08-21,0.9234829072830872,0.07162987559257172,False
2050-08-22,0.6469139678915629,0.12256274412034444,False
2050-08-23,0.8976287239038032,0.1689687959968081,False
2050-08-24,0.46874360361978834,0.17156103400820943,False
