snapshot,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro
2030-04-03 04:00:00,0.6142359870528034,0.6142359870528034,0.0,0.0
2030-04-03 05:00:00,0.36597084989902806,0.36597084989902806,0.0,0.0
2030-04-03 06:00:00,0.20868429114582357,0.20868429114582357,0.0,0.0
2030-04-03 07:00:00,0.15301262058212442,0.15301262058212442,0.0,0.0
2030-04-03 08:00:00,0.13704357608397488,0.13704357608397488,0.0,0.0
2030-04-03 09:00:00,0.15192531726498856,0.15192531726498856,0.0,0.0
2030-04-03 10:00:00,0.22385984319055058,0.22385984319055058,0.0,0.0
2030-04-03 11:00:00,0.22912780051774773,0.22912780051774773,0.0,0.0
2030-04-03 12:00:00,0.23193298047843897,0.23193298047843897,0.055739582881199234,0.04948012818602845
2030-04-03 13:00:00,0.28283143324155224,0.28283143324155224,0.22030039759737113,0.22085669198568506
2030-04-03 14:00:00,0.4881635272060188,0.4881635272060188,0.3928623351523433,0.4184965742306975
2030-04-03 15:00:00,0.6913339993735614,0.6913339993735614,0.5183126380496572,0.49196878496391455
2030-04-03 16:00:00,0.8731548215667146,0.8731548215667146,0.4927935810415325,0.4698931709858985
2030-04-03 17:00:00,0.9778046639238465,0.9778046639238465,0.5321683929073018,0.5019928132106802
2030-04-03 18:00:00,0.9895632378554028,0.9895632378554028,0.5746641074590063,0.5665382716239528
2030-04-03 19:00:00,0.9977596986657913,0.9977596986657913,0.4044318552747981,0.33192974046499474
2030-04-03 20:00:00,1.0,1.0,0.2513623086955704,0.20048384101675537
2030-04-03 21:00:00,1.0,1.0,0.13191925769051704,0.12406463519244998
2030-04-03 22:00:00,1.0,1.0,0.030960217952269307,0.033110592244176826
2030-04-03 23:00:00,0.9925390274856698,0.9925390274856698,0.0,0.0
2030-04-04 00:00:00,0.986495661569673,0.986495661569673,0.0,0.0
2030-04-04 01:00:00,0.9984186825358573,0.9984186825358573,0.0,0.0
2030-04-04 02:00:00,0.9883176749554654,0.9883176749554654,0.0,0.0
2030-04-04 03:00:00,0.9700604182426756,0.9700604182426756,0.0,0.0
2030-04-04 04:00:00,0.9798589874898902,0.9798589874898902,0.0,0.0
2030-04-04 05:00:00,0.996988216151551,0.996988216151551,0.0,0.0
2030-04-04 06:00:00,0.9987784096395917,0.9987784096395917,0.0,0.0
2030-04-04 07:00:00,1.0,1.0,0.0,0.0
2030-04-04 08:00:00,1.0,1.0,0.0,0.0
2030-04-04 09:00:00,1.0,1.0,0.0,0.0
2030-04-04 10:00:00,1.0,1.0,0.0,0.0
2030-04-04 11:00:00,1.0,1.0,0.0,0.0
2030-04-04 12:00:00,1.0,1.0,0.02043019171943401,0.01707599555995453
2030-04-04 13:00:00,1.0,1.0,0.061231303049622404,0.05613392842701989
2030-04-04 14:00:00,1.0,1.0,0.10466577813484824,0.11155173601972233
2030-04-04 15:00:00,1.0,1.0,0.1726819698528731,0.1623812845630842
2030-04-04 16:00:00,1.0,1.0,0.16560601224088117,0.16970610801248628
2030-04-04 17:00:00,1.0,1.0,0.20120283542363165,0.21226075297519092
2030-04-04 18:00:00,1.0,1.0,0.22109454243457247,0.278432783191557
2030-04-04 19:00:00,1.0,1.0,0.28767979529404764,0.3658706365308894
2030-04-04 20:00:00,1.0,1.0,0.18342005636641565,0.19398040200968628
2030-04-04 21:00:00,1.0,1.0,0.07208111490323707,0.07360344679024103
2030-04-04 22:00:00,0.9965677338179232,0.9965677338179232,0.01439278134968674,0.016343392474680026
2030-04-04 23:00:00,0.9698062170481592,0.9698062170481592,0.0,0.0
2030-04-05 00:00:00,0.9016642724554297,0.9016642724554297,0.0,0.0
2030-04-05 01:00:00,0.9052362672276837,0.9052362672276837,0.0,0.0
2030-04-05 02:00:00,0.9234554260860969,0.9234554260860969,0.0,0.0
2030-04-05 03:00:00,0.9486247140611385,0.9486247140611385,0.0,0.0
2030-04-05 04:00:00,0.9703706879444397,0.9703706879444397,0.0,0.0
2030-04-05 05:00:00,0.9765731320518056,0.9765731320518056,0.0,0.0
2030-04-05 06:00:00,0.9675808529128929,0.9675808529128929,0.0,0.0
2030-04-05 07:00:00,0.9470784774089115,0.9470784774089115,0.0,0.0
2030-04-05 08:00:00,0.944843634035708,0.944843634035708,0.0,0.0
2030-04-05 09:00:00,0.9181732384240993,0.9181732384240993,0.0,0.0
2030-04-05 10:00:00,0.9816392468324101,0.9816392468324101,0.0,0.0
2030-04-05 11:00:00,0.9948401448090496,0.9948401448090496,0.0,0.0
2030-04-05 12:00:00,0.9982463186050318,0.9982463186050318,0.03774708544965067,0.037880613241807616
2030-04-05 13:00:00,0.9982239795069456,0.9982239795069456,0.19477866342343877,0.18422842755398552
2030-04-05 14:00:00,0.9995990647823688,0.9995990647823688,0.377648305764468,0.36857933264575055
2030-04-05 15:00:00,0.999156361178611,0.999156361178611,0.4048947035421625,0.4351074491130462
2030-04-05 16:00:00,0.9968554845728709,0.9968554845728709,0.5076408883657799,0.5165888952864454
2030-04-05 17:00:00,0.9889518745030627,0.9889518745030627,0.4988846128471777,0.5611437142671191
2030-04-05 18:00:00,0.9905612439864077,0.9905612439864077,0.5530421233092793,0.5131390939264309
2030-04-05 19:00:00,0.9916545368220171,0.9916545368220171,0.50343805015138,0.5446639453718669
2030-04-05 20:00:00,0.9906491505421439,0.9906491505421439,0.37544983358194506,0.41838502966009294
2030-04-05 21:00:00,0.9931046297118082,0.9931046297118082,0.2435033547353591,0.24249794077017314
2030-04-05 22:00:00,0.9571716287043528,0.9571716287043528,0.09951490109962141,0.10433101418629402
2030-04-05 23:00:00,0.9070493135469923,0.9070493135469923,0.0,0.0
2030-04-06 00:00:00,0.7954308695253861,0.7954308695253861,0.0,0.0
2030-04-06 01:00:00,0.6613278313054569,0.6613278313054569,0.0,0.0
2030-04-06 02:00:00,0.5899226713238286,0.5899226713238286,0.0,0.0
2030-04-06 03:00:00,0.5935597559010115,0.5935597559010115,0.0,0.0
2030-04-06 04:00:00,0.6339567389642157,0.6339567389642157,0.0,0.0
2030-04-06 05:00:00,0.6845055086891565,0.6845055086891565,0.0,0.0
2030-04-06 06:00:00,0.696526994238383,0.696526994238383,0.0,0.0
2030-04-06 07:00:00,0.7498345649534223,0.7498345649534223,0.0,0.0
2030-04-06 08:00:00,0.8241135820439448,0.8241135820439448,0.0,0.0
2030-04-06 09:00:00,0.8734825360809627,0.8734825360809627,0.0,0.0
2030-04-06 10:00:00,0.8980577010884103,0.8980577010884103,0.0,0.0
2030-04-06 11:00:00,0.9340970789787167,0.9340970789787167,0.0,0.0
2030-04-06 12:00:00,0.9727855041647885,0.9727855041647885,0.025617211874440996,0.015944948875919147
2030-04-06 13:00:00,0.9814519246973394,0.9814519246973394,0.08802021229034217,0.10991893688500505
2030-04-06 14:00:00,0.9740232873029806,0.9740232873029806,0.12466761491532498,0.14815052591556133
2030-04-06 15:00:00,0.9977821539533868,0.9977821539533868,0.1521667009876289,0.20388358872744994
2030-04-06 16:00:00,0.998988682890254,0.998988682890254,0.3676951524342129,0.4221808948935885
2030-04-06 17:00:00,1.0,1.0,0.3526259969529875,0.2761184888865982
2030-04-06 18:00:00,1.0,1.0,0.3752606354706217,0.3841392755596014
2030-04-06 19:00:00,1.0,1.0,0.2944250910367874,0.2313813258207524
2030-04-06 20:00:00,1.0,1.0,0.20860310869504523,0.2109705367021296
2030-04-06 21:00:00,1.0,1.0,0.07246909171239858,0.08866191135470108
2030-04-06 22:00:00,1.0,1.0,0.03629916132431168,0.04342135254449631
2030-04-06 23:00:00,1.0,1.0,0.0,0.0
2030-04-07 00:00:00,0.9975958568429343,0.9975958568429343,0.0,0.0
2030-04-07 01:00:00,0.9741357688209992,0.9741357688209992,0.0,0.0
2030-04-07 02:00:00,0.8679947252664515,0.8679947252664515,0.0,0.0
2030-04-07 03:00:00,0.6955909396506105,0.6955909396506105,0.0,0.0
2030-04-07 04:00:00,0.47152867590280223,0.47152867590280223,0.0,0.0
2030-04-07 05:00:00,0.3898851800010238,0.3898851800010238,0.0,0.0
2030-04-07 06:00:00,0.41213380045228587,0.41213380045228587,0.0,0.0
2030-04-07 07:00:00,0.41726806362042945,0.41726806362042945,0.0,0.0
2030-04-07 08:00:00,0.364046878593556,0.364046878593556,0.0,0.0
2030-04-07 09:00:00,0.317477606110376,0.317477606110376,0.0,0.0
2030-04-07 10:00:00,0.3774646551702434,0.3774646551702434,0.0,0.0
2030-04-07 11:00:00,0.417647089156713,0.417647089156713,0.0,0.0
