snapshot,slack_punta_arenas_centro,slack_cabo_negro,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro,ocgt_existing_punta_arenas_centro
2030-12-08 21:00:00,0.0,0.0,0.6628978524640439,17.292968211301947,0.0,0.0,17.924021209759328
2030-12-08 22:00:00,0.0,0.0,0.23892562055453578,6.2328353391962255,0.0,0.0,30.268448178944258
2030-12-08 23:00:00,0.0,0.0,0.18050102801972498,4.70871723003769,0.0,0.0,30.51928464910374
2030-12-09 00:00:00,0.0,0.0,0.29952522876542165,7.813692924588755,0.0,0.0,22.98373970821291
2030-12-09 01:00:00,0.0,0.0,0.8594129487850373,22.419443279953956,0.0,0.0,4.260995177835785
2030-12-09 02:00:00,0.0,0.0,2.04383725225583,36.100992503875844,0.0,0.0,0.0
2030-12-09 03:00:00,0.0,0.0,2.4412161492161215,35.36272022748262,0.0,0.0,0.0
2030-12-09 04:00:00,0.0,0.0,2.2516435168504234,34.97802168891332,0.0,0.0,0.0
2030-12-09 05:00:00,0.0,0.0,1.7349503568757385,35.73924670876804,0.0,0.0,0.0
2030-12-09 06:00:00,0.0,0.0,1.3561639277392241,35.37815004911463,0.0,0.0,0.0
2030-12-09 07:00:00,0.0,0.0,1.152017753702921,30.052603609423617,0.0,0.0,0.0
2030-12-09 08:00:00,0.0,0.0,1.1908071604797033,31.064500051436212,0.0,0.0,0.0
2030-12-09 09:00:00,0.0,0.0,1.2630419904623549,32.94888482353283,0.0,0.0,0.0
2030-12-09 10:00:00,0.0,0.0,1.615228598394313,42.13635132802563,0.0,0.0,0.0
2030-12-09 11:00:00,0.0,0.0,1.8462407932895704,48.16274970584126,0.0,0.0,0.0
2030-12-09 12:00:00,0.0,0.0,2.286683961348185,54.38623960317057,0.0,0.0,0.0
2030-12-09 13:00:00,0.0,0.0,2.101291224017201,54.72148925463157,0.0,0.0,0.0
2030-12-09 14:00:00,0.0,0.0,1.6204918009306184,42.273652110961734,0.0,0.0,0.0
2030-12-09 15:00:00,0.0,0.0,1.1824578101487644,30.846691154754378,0.0,0.0,3.5745257758270412
2030-12-09 16:00:00,0.0,0.0,0.9590056437957017,25.017510693350392,0.0,0.0,9.435996607528942
2030-12-09 17:00:00,0.0,0.0,0.648367926698313,16.9139270913988,0.0,0.0,16.965936971696937
2030-12-09 18:00:00,0.0,0.0,0.45205884112360006,11.79282621014742,0.0,0.0,19.488769025361623
2030-12-09 19:00:00,0.0,0.0,0.33675069573524347,8.784790982256572,0.0,0.0,22.362930623138915
2030-12-09 20:00:00,0.0,0.0,0.24681974767753997,6.438768861060354,0.0,0.0,24.166933842757757
2030-12-09 21:00:00,0.0,0.0,0.17135738859499247,4.470187771359012,0.0,0.0,25.80341826134003
2030-12-09 22:00:00,0.0,0.0,0.12241010572496393,3.193303552237304,0.0,0.0,33.73979829744698
2030-12-09 23:00:00,0.0,0.0,0.21298423882560213,5.5561043950119835,0.0,0.0,31.117158803339166
2030-12-10 00:00:00,0.0,0.0,0.18751020471910484,4.891565114367424,0.0,0.0,27.2420739495452
2030-12-10 01:00:00,0.0,0.0,0.07410692314054089,1.933221930563248,0.0,0.0,26.72429465012029
2030-12-10 02:00:00,0.0,0.0,0.10051832714408317,2.6222143117444547,0.0,0.0,23.152588340639234
2030-12-10 03:00:00,0.0,0.0,0.16617720539010328,4.3350527077019345,0.0,0.0,19.923291965669804
2030-12-10 04:00:00,0.0,0.0,0.24005458574812955,6.262286572341595,0.0,0.0,17.607792944572072
2030-12-10 05:00:00,0.0,0.0,0.4508759713926852,11.761968773245506,0.0,0.0,10.833721023004577
2030-12-10 06:00:00,0.0,0.0,0.5170011645415868,13.486971892262522,0.0,0.0,9.752732747831976
2030-12-10 07:00:00,0.0,0.0,0.4528069472656151,11.812342000829888,0.0,0.0,15.47232297136641
2030-12-10 08:00:00,0.0,0.0,0.44729692853634706,11.668602541764315,0.0,0.0,19.19719000085535
2030-12-10 09:00:00,0.0,0.0,0.38772382576928566,10.114523329454157,0.0,0.0,24.63540022288103
2030-12-10 10:00:00,0.0,0.0,0.1866597930406505,4.869380486573915,0.0,0.0,32.06381237497773
2030-12-10 11:00:00,0.0,0.0,0.0035744856815859536,0.09324734879386667,0.0,0.0,37.94042903196406
2030-12-10 12:00:00,0.0,0.0,0.00279831587528487,0.07299946333603127,0.0,0.0,38.55033583987291
2030-12-10 13:00:00,0.0,0.0,0.003259677828540808,0.0850349791578175,0.0,0.0,39.12325182965338
2030-12-10 14:00:00,0.0,0.0,0.0005240920290152754,0.013671950759637565,0.0,0.0,39.134591976067114
2030-12-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.86116701775
2030-12-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.25392246775001
2030-12-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.3030327065
2030-12-10 18:00:00,0.0,0.0,0.006749830734498779,0.1760823449487453,0.0,0.0,35.897499203580416
2030-12-10 19:00:00,0.0,0.0,0.10796579505336633,2.816495867086966,0.0,0.0,33.50024754910247
2030-12-10 20:00:00,0.0,0.0,0.06779616059196798,1.768593525544444,0.0,0.0,34.32448832633632
2030-12-10 21:00:00,0.0,0.0,0.06413749866289997,1.6731502770860316,0.0,0.0,34.28304603301604
