timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-07 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17938112
2025-01-07 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1751789
2025-01-07 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1898386
2025-01-07 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19793549
2025-01-07 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19710185
2025-01-07 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20479843
2025-01-07 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20857136
2025-01-07 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2249697
2025-01-08 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21391435
2025-01-08 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21582224
2025-01-08 02:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20640949
2025-01-08 03:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20904399
2025-01-08 04:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21293329
2025-01-08 05:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20194831
2025-01-08 06:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19050389
2025-01-08 07:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19432995
2025-01-08 08:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18976412
2025-01-08 09:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18469146
2025-01-08 10:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18016536
2025-01-08 11:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17301993
2025-01-08 12:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18237904
2025-01-08 13:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17009045
2025-01-08 14:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17429855
2025-01-08 15:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17071889
