timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-03 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.9139453125
2025-01-03 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.3503125
2025-01-03 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.35065625
2025-01-04 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.835390625
2025-01-04 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,26.9745390625
2025-01-04 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.5770234375
2025-01-04 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.101734375
2025-01-04 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.483046875
2025-01-04 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.70621875
2025-01-04 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.5391796875
2025-01-04 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.0828203125
2025-01-04 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.3574609375
2025-01-04 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.515859375
2025-01-04 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.610515625
2025-01-04 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,37.5535625
2025-01-04 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,38.1504609375
2025-01-04 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,39.328671875
2025-01-04 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,38.0742421875
2025-01-04 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,38.526453125
2025-01-04 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,38.3721640625
2025-01-04 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,37.7608125
2025-01-04 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.933234375
2025-01-04 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,37.34949621582031
2025-01-04 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.32831726074219
